ID,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Children_at_home,Living_With,Family_Size,Cluster,Segment
2276,Graduate,57959.0,71,6.066108090103747,2.833213344056216,5.777652323222656,3.784189633918261,3.218875824868201,3.5263605246161616,5,4,7,11,3,0,0,0,0,0,0,0,71,4688,25.20639974078524,27,0,1,Alone,2,1,Potential Loyals
2807,Graduate,56796.0,24,6.48768401848461,3.6635616461296463,5.087596335232384,4.143134726391533,3.871201010907891,3.6375861597263857,3,8,9,7,7,0,0,0,0,0,0,0,57,4763,26.89076389687245,27,0,1,Partner,3,2,Loyal Customers
6471,Postgraduate,36230.0,17,2.70805020110221,1.0986122886681098,3.4339872044851463,2.1972245773362196,1.0986122886681098,1.3862943611198906,1,2,0,4,5,0,0,0,0,0,0,0,55,4520,11.922780921379683,7,0,1,Alone,2,0,New / Occasional
6131,Undergraduate,70829.0,87,4.955827057601261,4.2626798770413155,4.672828834461906,4.290459441148391,2.995732273553991,3.1780538303479458,2,4,2,8,3,0,0,0,0,0,0,0,46,4475,24.355581314154808,16,0,2,Partner,4,1,Potential Loyals
6233,Graduate,65991.0,21,6.230481447578482,2.995732273553991,5.8998973535824915,3.258096538021482,3.871201010907891,2.302585092994046,3,9,5,10,7,0,0,0,0,0,0,0,50,4925,24.557993716638386,27,0,1,Partner,3,2,Loyal Customers
4148,Graduate,38988.0,90,5.10594547390058,3.218875824868201,4.6443908991413725,2.5649493574615367,1.3862943611198906,3.7612001156935624,7,5,1,6,8,0,0,0,0,0,0,0,54,4943,20.681656032185145,19,0,3,Partner,5,1,Potential Loyals
4947,Undergraduate,89572.0,44,6.408528791059498,3.218875824868201,6.882437470997847,5.288267030694535,5.272999558563747,4.174387269895637,1,7,7,9,4,0,1,0,1,0,0,1,60,4917,31.245495946079465,24,2,0,Alone,1,2,Loyal Customers
3225,Postgraduate,42207.0,71,4.762173934797756,2.4849066497880004,4.290459441148391,1.3862943611198906,2.8903717578961645,3.8501476017100584,4,4,1,5,6,1,0,0,0,0,0,1,42,4719,19.66435374646026,14,1,1,Partner,3,3,At Risk/Low Value
7540,Graduate,50300.0,52,4.969813299576001,2.772588722239781,4.110873864173311,3.218875824868201,3.1780538303479458,1.791759469228055,2,2,1,8,2,0,0,0,0,0,0,0,74,4300,20.041965010433294,13,0,1,Partner,3,3,At Risk/Low Value
10648,Undergraduate,66664.0,78,5.988961416889864,4.574710978503383,6.104793232414985,5.3981627015177525,4.574710978503383,3.49650756146648,1,5,7,6,3,0,0,0,0,0,0,0,44,4907,30.13784686929585,19,0,0,Partner,2,1,Potential Loyals
1992,Graduate,60597.0,2,6.259581464064923,0.0,5.552959584921617,3.49650756146648,2.833213344056216,4.204692619390966,4,2,2,8,7,0,0,0,1,0,0,1,62,4444,22.3469545739002,16,1,1,Partner,3,2,Loyal Customers
7851,Graduate,70165.0,60,5.087596335232384,0.0,5.537334267018537,5.298317366548036,5.2574953720277815,4.812184355372417,1,3,7,11,1,0,0,0,0,0,0,0,77,4545,25.992927696199153,22,0,0,Alone,1,1,Potential Loyals
8594,PhD,50520.0,25,4.727387818712341,0.0,1.9459101490553132,1.0986122886681098,0.6931471805599453,2.70805020110221,2,3,1,3,6,0,0,0,0,0,0,0,68,4417,11.17310763809792,9,0,1,Alone,2,0,New / Occasional
7059,Graduate,80124.0,47,6.182084906716632,4.442651256490317,5.988961416889864,5.327876168789581,4.442651256490317,5.488937726156687,1,3,7,8,1,1,0,0,0,0,0,0,63,4268,31.87316273153339,19,1,0,Partner,2,1,Potential Loyals
2815,Graduate,33183.0,46,2.0794415416798357,1.791759469228055,3.688879454113936,2.8903717578961645,2.772588722239781,3.6375861597263857,2,4,0,3,7,0,0,0,0,0,0,0,51,4390,16.86062710488416,9,0,1,Partner,3,0,New / Occasional
2416,PhD,66582.0,83,6.672032945461067,3.258096538021482,6.042632833682381,2.833213344056216,3.6635616461296463,0.0,1,2,8,9,1,0,0,0,0,0,0,0,57,4383,22.46953730735079,20,0,0,Alone,1,1,Potential Loyals
7999,PhD,75261.0,17,7.122866658599083,2.8903717578961645,6.025865973825314,3.1780538303479458,3.5553480614894135,2.8903717578961645,1,5,6,5,2,0,1,1,0,0,0,1,71,4697,25.66287804005409,17,2,0,Partner,2,2,Loyal Customers
9213,Graduate,31880.0,13,1.6094379124341005,0.6931471805599453,1.791759469228055,1.0986122886681098,0.0,1.3862943611198906,1,1,0,2,8,0,0,0,0,0,0,0,56,4871,6.579251212010101,4,0,1,Alone,2,0,New / Occasional
9697,Graduate,53790.0,86,5.817111159963204,3.7612001156935624,4.852030263919617,3.367295829986474,1.791759469228055,1.791759469228055,3,7,2,8,6,0,0,0,0,0,0,0,75,4380,21.38115630801897,20,0,2,Partner,4,1,Potential Loyals
3916,PhD,49269.0,92,6.461468176353717,2.1972245773362196,5.117993812416755,2.4849066497880004,2.1972245773362196,4.07753744390572,3,7,3,12,7,0,0,0,0,0,0,0,55,4948,22.536355237136632,25,0,1,Partner,3,1,Potential Loyals
2021,Graduate,61456.0,47,6.335054251498059,4.343805421853684,5.953243334287785,4.442651256490317,5.262690188904886,4.499809670330265,4,6,10,13,4,0,0,0,0,0,0,0,51,4724,30.837254123364993,33,0,1,Partner,3,1,Potential Loyals
1581,Graduate,37406.0,18,1.0986122886681098,0.0,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.3862943611198906,1,1,0,2,8,0,0,0,0,0,0,1,46,4527,6.87935580446044,4,0,1,Partner,3,0,New / Occasional
564,PhD,56937.0,81,6.616065185132817,2.1972245773362196,4.836281906951478,2.4849066497880004,2.1972245773362196,2.1972245773362196,7,8,6,9,6,0,1,0,0,0,0,1,45,4959,20.52892747388095,30,1,1,Partner,3,1,Potential Loyals
6619,Graduate,38415.0,91,3.1354942159291497,0.6931471805599453,2.6390573296152584,1.6094379124341005,0.0,1.6094379124341005,2,1,0,3,7,0,0,0,0,0,0,0,48,4808,9.686574550972551,6,0,2,Partner,4,3,At Risk/Low Value
9081,Graduate,20518.0,58,1.6094379124341005,0.6931471805599453,1.9459101490553132,1.6094379124341005,0.6931471805599453,2.302585092994046,1,1,1,2,5,0,0,0,0,0,0,0,38,4307,8.85366542803745,5,0,1,Alone,2,3,At Risk/Low Value
178,Graduate,62503.0,40,6.171700597410915,0.0,5.267858159063328,4.709530201312334,4.330733340286331,4.770684624465665,4,8,3,11,5,0,0,0,0,0,0,0,70,4761,25.250506922538577,26,0,1,Partner,3,2,Loyal Customers
916,PhD,41644.0,67,3.044522437723423,1.3862943611198906,1.6094379124341005,1.0986122886681098,0.0,1.0986122886681098,2,1,0,3,3,0,0,0,0,0,0,0,54,4316,8.237479288613633,6,0,2,Alone,3,3,At Risk/Low Value
5512,Postgraduate,55842.0,19,6.113682179832232,0.0,3.688879454113936,0.0,1.6094379124341005,3.218875824868201,1,7,1,8,5,0,0,0,0,0,0,0,49,4302,14.630875371248468,17,0,1,Partner,3,0,New / Occasional
8970,PhD,62010.0,93,5.918893854273146,3.1354942159291497,3.688879454113936,1.9459101490553132,0.0,4.532599493153256,4,6,2,7,5,0,0,0,0,0,0,0,54,4879,19.2217771665248,19,0,1,Partner,3,1,Potential Loyals
10581,Graduate,41124.0,41,5.641907070938114,2.0794415416798357,4.442651256490317,2.772588722239781,0.0,4.787491742782046,7,7,3,4,8,0,0,0,0,0,0,0,49,4871,19.724080334130093,21,0,1,Partner,3,2,Loyal Customers
5300,Postgraduate,38961.0,60,2.995732273553991,2.0794415416798357,2.995732273553991,0.0,0.6931471805599453,3.218875824868201,1,2,1,2,7,0,0,0,0,0,0,0,53,4446,11.982929094215963,6,0,1,Partner,3,3,At Risk/Low Value
5154,Postgraduate,37760.0,54,3.295836866004329,1.3862943611198906,2.6390573296152584,1.0986122886681098,2.3978952727983707,0.0,1,2,0,3,6,0,0,0,0,0,0,0,54,4587,10.81769611820596,6,0,1,Alone,2,3,At Risk/Low Value
8346,Graduate,32233.0,26,4.9344739331306915,2.772588722239781,3.58351893845611,3.258096538021482,2.4849066497880004,4.290459441148391,2,6,2,2,9,1,0,0,0,0,0,1,52,4944,21.324044222784455,12,1,1,Alone,2,2,Loyal Customers
1676,Graduate,43057.0,30,5.365976015021851,1.0986122886681098,3.80666248977032,0.0,1.0986122886681098,1.791759469228055,4,4,2,5,5,0,0,0,0,0,0,0,51,4507,13.161622551356444,15,0,1,Partner,3,0,New / Occasional
9286,Postgraduate,83151.0,93,6.0112671744041615,3.367295829986474,4.61512051684126,4.795790545596741,4.31748811353631,2.9444389791664403,1,5,9,4,3,0,0,0,0,0,0,0,66,4892,26.051401159531387,19,0,0,Partner,2,1,Potential Loyals
2426,PhD,78825.0,35,6.182084906716632,4.31748811353631,4.74493212836325,5.135798437050262,3.6375861597263857,2.9444389791664403,1,5,10,13,3,0,0,0,0,0,0,1,62,4918,26.96232872455928,29,0,0,Alone,1,2,Loyal Customers
5172,Postgraduate,65104.0,4,6.6052979209482015,0.0,5.4510384535657,2.6390573296152584,3.044522437723423,3.9318256327243257,2,3,5,7,7,0,0,0,0,0,0,0,50,4492,21.67174177457691,17,0,1,Partner,3,2,Loyal Customers
5562,Graduate,60093.0,92,6.220590170099739,2.5649493574615367,4.700480365792417,2.833213344056216,1.9459101490553132,4.51085950651685,2,7,2,10,6,0,0,0,0,0,0,0,52,4633,22.77600289298207,21,0,1,Partner,3,1,Potential Loyals
3436,Graduate,14045.0,24,2.4849066497880004,0.0,1.791759469228055,1.0986122886681098,0.6931471805599453,0.6931471805599453,1,1,0,3,7,0,0,0,0,0,0,0,57,4419,6.761572768804056,5,0,1,Partner,3,0,New / Occasional
3921,Undergraduate,28457.0,96,3.218875824868201,0.6931471805599453,4.6913478822291435,3.4011973816621555,3.4011973816621555,2.70805020110221,1,4,1,4,8,0,0,0,0,0,0,0,74,4874,18.11381585208381,10,0,0,Alone,1,3,At Risk/Low Value
3403,PhD,78952.0,11,7.065613363597717,2.995732273553991,6.38856140554563,4.605170185988092,4.343805421853684,4.90527477843843,2,2,5,12,6,0,0,0,0,0,0,0,68,4908,30.304157428977547,21,0,1,Partner,3,2,Loyal Customers
22,Graduate,46310.0,99,5.225746673713202,1.0986122886681098,4.48863636973214,2.772588722239781,1.791759469228055,2.70805020110221,2,6,1,5,8,0,0,0,0,0,0,0,50,4838,18.0853937246835,14,0,1,Alone,2,3,At Risk/Low Value
10965,Graduate,76005.0,72,6.891625897052253,3.044522437723423,5.966146739123692,5.484796933490655,3.9318256327243257,3.713572066704308,1,3,5,13,6,0,0,0,1,0,0,0,71,4757,29.03248970681866,22,1,0,Partner,2,1,Potential Loyals
9426,Postgraduate,58308.0,77,6.539585955617669,0.0,4.248495242049359,2.3978952727983707,0.0,4.875197323201151,4,2,6,3,8,0,0,0,0,0,0,0,62,4798,18.06117379366655,15,0,1,Alone,2,3,At Risk/Low Value
6605,PhD,55614.0,85,6.22455842927536,2.6390573296152584,4.882801922586371,2.1972245773362196,0.0,3.295836866004329,1,9,4,6,7,0,1,0,0,0,0,0,82,4479,19.23947912481754,20,1,0,Alone,1,1,Potential Loyals
3136,Postgraduate,59432.0,88,5.762051382780177,3.258096538021482,5.583496308781699,3.258096538021482,2.995732273553991,2.5649493574615367,3,5,3,11,5,0,0,0,0,0,0,0,64,4707,23.42242239862037,22,0,1,Alone,2,1,Potential Loyals
8737,Graduate,55563.0,22,3.4011973816621555,0.6931471805599453,2.302585092994046,1.0986122886681098,0.0,1.0986122886681098,1,2,0,3,3,0,0,0,0,0,0,0,48,4350,8.594154232552366,6,0,1,Alone,2,0,New / Occasional
11088,PhD,78642.0,83,7.242082359256962,0.0,5.777652323222656,3.8501476017100584,3.58351893845611,2.8903717578961645,1,4,9,4,6,0,0,0,0,0,0,0,55,4699,23.343772980541953,18,0,1,Partner,3,1,Potential Loyals
716,PhD,67911.0,63,6.272877006546167,0.0,5.877735781779639,4.1588830833596715,3.367295829986474,0.0,3,6,7,11,3,0,0,0,0,0,0,0,77,4303,19.676791701671952,27,0,1,Partner,3,1,Potential Loyals
466,Graduate,65275.0,9,5.963579343618446,2.70805020110221,5.389071729816501,4.5217885770490405,2.70805020110221,3.091042453358316,1,4,3,13,2,0,0,0,0,0,0,0,82,4717,24.381582506046723,21,0,0,Partner,2,2,Loyal Customers
9135,Graduate,27203.0,92,2.6390573296152584,1.0986122886681098,3.091042453358316,1.6094379124341005,0.0,3.218875824868201,2,1,1,2,8,0,0,0,0,0,0,0,76,4957,11.657025808943985,6,0,2,Partner,4,3,At Risk/Low Value
10623,Postgraduate,48330.0,2,3.367295829986474,0.0,1.6094379124341005,0.0,0.0,0.0,1,1,0,3,5,0,0,0,0,0,0,0,65,4491,4.976733742420574,5,0,1,Partner,3,0,New / Occasional
8151,Undergraduate,24279.0,6,2.833213344056216,3.610917912644224,3.091042453358316,3.044522437723423,4.143134726391533,4.6913478822291435,1,4,1,3,8,0,0,0,0,0,0,0,36,4812,21.414178756402855,9,0,0,Partner,2,0,New / Occasional
5140,PhD,64355.0,66,6.954638864880987,0.0,4.948759890378168,4.219507705176107,3.6635616461296463,5.0369526024136295,2,4,3,12,8,0,0,0,0,0,0,0,41,4939,24.82342070897854,21,0,1,Partner,3,1,Potential Loyals
10160,Postgraduate,50943.0,49,3.4657359027997265,0.0,2.0794415416798357,1.0986122886681098,0.0,1.9459101490553132,1,1,0,3,5,0,0,0,0,0,0,0,70,4638,8.589699882202986,5,0,1,Partner,3,0,New / Occasional
4945,Graduate,53653.0,29,6.704414354964107,2.3978952727983707,5.480638923341991,3.367295829986474,2.3978952727983707,4.6913478822291435,2,10,4,12,6,0,0,0,0,0,0,0,73,4864,25.039487536118457,28,0,0,Alone,1,2,Loyal Customers
10584,Graduate,65665.0,77,5.420534999272286,5.093750200806762,5.961005339623274,4.672828834461906,3.610917912644224,3.4011973816621555,1,5,10,8,3,0,0,0,0,0,0,0,50,4474,28.160234668470608,24,0,1,Partner,3,1,Potential Loyals
6071,Graduate,81217.0,77,6.202535517187923,4.2626798770413155,5.783825182329737,4.990432586778736,3.713572066704308,4.442651256490317,1,3,7,11,1,0,0,0,0,0,0,0,37,4610,29.395696486532337,22,0,0,Alone,1,1,Potential Loyals
3386,Graduate,34935.0,71,3.5553480614894135,1.6094379124341005,4.204692619390966,1.3862943611198906,2.3978952727983707,3.044522437723423,1,2,1,4,7,0,0,0,0,0,0,0,34,4638,16.198190664956165,8,0,0,Partner,2,3,At Risk/Low Value
8939,Graduate,61250.0,49,5.948034989180646,4.9344739331306915,4.189654742026425,4.110873864173311,3.295836866004329,4.0943445622221,6,5,2,12,5,0,0,0,0,0,0,0,67,4825,26.573218956737502,25,0,1,Alone,2,1,Potential Loyals
9925,PhD,39665.0,97,4.852030263919617,0.6931471805599453,4.04305126783455,0.0,0.6931471805599453,3.4657359027997265,3,4,2,3,7,1,0,0,0,0,0,0,45,4665,13.747111795673783,12,1,1,Partner,3,3,At Risk/Low Value
4320,Graduate,60152.0,6,5.786897381366708,4.430816798843313,5.707110264748875,4.465908118654584,4.07753744390572,4.5217885770490405,1,6,4,12,3,0,0,0,0,0,0,0,47,4723,28.99005858456824,23,0,1,Alone,2,2,Loyal Customers
5389,Graduate,48920.0,93,5.476463551931511,2.8903717578961645,4.23410650459726,2.1972245773362196,2.3978952727983707,1.9459101490553132,3,6,2,5,7,0,1,0,0,0,0,0,62,4517,19.14197181361484,16,1,2,Partner,4,1,Potential Loyals
6036,Postgraduate,89120.0,78,7.063903961472068,4.532599493153256,6.013715156042802,4.290459441148391,4.867534450455582,4.02535169073515,1,5,6,7,1,0,0,1,0,0,0,0,67,4369,30.793564193007253,19,1,0,Partner,2,1,Potential Loyals
182,PhD,44124.0,62,5.652489180268651,0.0,4.02535169073515,0.0,1.9459101490553132,3.970291913552122,4,6,2,5,8,0,0,0,0,0,0,0,80,4679,15.594042933611236,17,0,1,Partner,3,3,At Risk/Low Value
203,Postgraduate,81169.0,47,7.161622002939187,3.044522437723423,6.419994928147142,4.394449154672439,4.127134385045092,3.332204510175204,1,5,7,9,2,0,0,0,0,0,0,0,51,4706,28.479927418702488,22,0,0,Alone,1,1,Potential Loyals
11025,Graduate,36443.0,9,4.189654742026425,0.0,3.8501476017100584,1.6094379124341005,1.3862943611198906,3.044522437723423,4,3,1,3,8,0,0,0,0,0,0,0,65,4776,14.080057055013896,11,0,2,Partner,4,0,New / Occasional
10203,Graduate,26095.0,77,2.4849066497880004,2.0794415416798357,2.302585092994046,1.3862943611198906,0.6931471805599453,2.4849066497880004,1,1,0,3,7,0,0,0,0,0,0,0,36,4629,11.431281475929715,5,0,1,Alone,2,3,At Risk/Low Value
4607,Graduate,71367.0,24,5.429345628954441,3.1780538303479458,5.966146739123692,3.7612001156935624,3.091042453358316,4.330733340286331,1,4,5,7,2,0,0,0,0,0,0,0,67,4575,25.75652210776429,17,0,0,Partner,2,2,Loyal Customers
3711,Postgraduate,80184.0,19,6.943122422819428,4.90527477843843,6.508769136971682,3.258096538021482,3.6635616461296463,0.0,1,6,3,10,3,0,0,1,1,0,0,0,82,4385,25.27882452238067,20,2,0,Partner,2,2,Loyal Customers
3696,Graduate,30630.0,67,3.332204510175204,0.6931471805599453,2.5649493574615367,1.0986122886681098,0.0,2.3978952727983707,2,2,0,3,7,0,0,0,0,0,0,0,61,4418,10.086808609663166,7,0,2,Alone,3,3,At Risk/Low Value
2532,Postgraduate,73454.0,95,6.890609120147166,4.30406509320417,5.863631175598097,4.04305126783455,2.70805020110221,5.170483995038151,1,2,4,6,5,1,0,0,0,0,0,0,39,4385,28.979890852924346,13,1,0,Alone,1,1,Potential Loyals
9214,Graduate,42691.0,48,5.19295685089021,1.0986122886681098,4.174387269895637,3.6635616461296463,2.8903717578961645,4.07753744390572,1,5,1,6,5,0,0,0,0,0,0,0,35,4582,21.097427257385487,13,0,0,Partner,2,2,Loyal Customers
4943,Graduate,70503.0,73,7.22983877815125,3.5263605246161616,5.37989735354046,0.0,3.5263605246161616,4.204692619390966,1,2,4,9,6,0,1,1,0,0,0,0,73,4902,23.867149800315,16,2,0,Partner,2,1,Potential Loyals
35,Graduate,25545.0,35,3.49650756146648,0.6931471805599453,4.174387269895637,2.833213344056216,2.5649493574615367,4.454347296253507,3,2,2,3,6,0,0,0,0,0,0,1,39,4924,18.216552009693324,10,0,1,Partner,3,0,New / Occasional
2258,Graduate,32880.0,76,2.1972245773362196,1.6094379124341005,2.772588722239781,2.0794415416798357,1.9459101490553132,1.0986122886681098,1,1,0,3,8,0,0,0,0,0,0,0,40,4837,11.70321519141336,5,0,1,Partner,3,3,At Risk/Low Value
4322,PhD,77863.0,20,6.782192056006791,3.6635616461296463,5.768320995793772,2.833213344056216,3.258096538021482,2.5649493574615367,1,4,5,10,2,0,0,0,0,0,0,0,68,4479,24.870333937469443,20,0,0,Partner,2,2,Loyal Customers
713,Postgraduate,50353.0,72,4.955827057601261,2.772588722239781,5.0369526024136295,4.219507705176107,3.4657359027997265,3.58351893845611,1,4,4,6,3,0,0,0,0,0,0,0,49,4286,24.03413092868661,15,0,0,Partner,2,1,Potential Loyals
4702,Graduate,61839.0,20,6.90875477931522,5.049856007249537,5.940171252720432,5.41610040220442,2.8903717578961645,4.795790545596741,1,4,8,4,8,0,0,0,0,0,0,0,62,4951,31.00104474498252,17,0,0,Alone,1,2,Loyal Customers
3281,PhD,49154.0,69,5.332718793265369,2.3978952727983707,4.219507705176107,3.4339872044851463,3.332204510175204,4.276666119016055,6,4,1,8,6,0,0,0,0,0,0,0,66,4503,22.99297960491625,19,0,2,Partner,4,1,Potential Loyals
702,Undergraduate,47682.0,80,5.093750200806762,4.127134385045092,4.430816798843313,4.584967478670572,4.060443010546419,4.127134385045092,4,4,3,8,5,0,0,0,0,0,0,0,51,4764,26.42424625895725,19,0,1,Alone,2,1,Potential Loyals
2004,Graduate,72679.0,65,6.429719478039138,4.007333185232471,5.564520407322694,4.852030263919617,4.007333185232471,4.007333185232471,1,4,7,5,1,0,0,0,0,0,0,0,57,4549,28.86826970497886,17,0,1,Alone,2,1,Potential Loyals
4769,Postgraduate,57954.0,52,6.124683390894205,1.6094379124341005,3.218875824868201,0.0,0.0,2.302585092994046,7,8,2,6,7,0,1,0,0,0,0,0,49,4276,13.25558222119055,23,1,2,Partner,4,1,Potential Loyals
4437,Graduate,65316.0,65,4.727387818712341,1.9459101490553132,4.532599493153256,1.3862943611198906,2.302585092994046,3.6635616461296463,2,3,2,5,4,0,0,0,0,0,0,0,64,4696,18.558338561164497,12,0,2,Partner,4,3,At Risk/Low Value
8724,Graduate,28567.0,57,2.4849066497880004,1.3862943611198906,3.1354942159291497,1.0986122886681098,1.0986122886681098,1.9459101490553132,2,2,0,3,6,0,0,0,0,0,0,0,44,4642,11.149829953228572,7,0,1,Alone,2,3,At Risk/Low Value
10741,Postgraduate,47352.0,70,5.153291594497779,2.5649493574615367,4.727387818712341,2.1972245773362196,0.0,2.772588722239781,4,6,1,5,7,0,0,0,0,0,0,0,75,4709,17.415442070247657,16,0,1,Partner,3,3,At Risk/Low Value
1991,Graduate,44931.0,0,4.3694478524670215,0.0,2.4849066497880004,0.0,0.0,2.0794415416798357,1,2,1,3,5,0,0,0,0,0,0,0,59,4427,8.933796043934858,7,0,1,Partner,3,0,New / Occasional
6931,Graduate,76982.0,19,6.142037405587356,5.0238805208462765,5.680172609017068,4.189654742026425,4.110873864173311,3.4339872044851463,1,8,3,4,4,0,0,1,0,0,0,1,59,4399,28.580606346135585,16,1,0,Alone,1,2,Loyal Customers
11096,Undergraduate,57247.0,50,4.605170185988092,1.6094379124341005,3.49650756146648,3.6375861597263857,4.007333185232471,1.9459101490553132,2,2,1,7,2,0,0,0,0,0,0,0,74,4590,19.30194515390284,12,0,1,Partner,3,3,At Risk/Low Value
304,Postgraduate,22944.0,67,2.995732273553991,1.3862943611198906,2.995732273553991,1.6094379124341005,1.791759469228055,3.295836866004329,3,3,0,3,7,0,0,0,0,0,0,0,45,4453,14.074793155894357,9,0,1,Alone,2,3,At Risk/Low Value
3665,Undergraduate,25315.0,46,0.6931471805599453,2.302585092994046,2.1972245773362196,2.4849066497880004,1.3862943611198906,3.1354942159291497,3,3,0,3,8,0,0,0,0,0,0,0,49,4499,12.19965207772725,9,0,1,Partner,3,0,New / Occasional
10591,Graduate,43638.0,37,4.1588830833596715,2.3978952727983707,4.430816798843313,2.0794415416798357,2.995732273553991,2.995732273553991,2,4,1,4,7,0,0,0,0,0,0,0,57,4957,19.058501243789173,11,0,1,Alone,2,0,New / Occasional
5036,PhD,42710.0,38,5.53338948872752,1.3862943611198906,3.7612001156935624,1.6094379124341005,1.3862943611198906,4.634728988229636,2,4,5,3,6,0,0,0,0,0,0,0,42,4843,18.3113452273246,14,0,1,Alone,2,0,New / Occasional
5547,PhD,84169.0,9,7.2991214627108,2.995732273553991,6.0014148779611505,0.0,2.995732273553991,0.0,1,7,6,6,3,0,1,1,0,0,0,1,44,4591,19.29200088777993,20,2,0,Partner,2,2,Loyal Customers
7822,Graduate,54058.0,56,5.293304824724492,2.9444389791664403,5.53338948872752,3.49650756146648,4.6913478822291435,4.007333185232471,2,4,6,8,3,0,0,0,0,0,0,0,50,4655,25.966321921546548,20,0,1,Partner,3,1,Potential Loyals
8541,Undergraduate,24683.0,98,2.1972245773362196,1.6094379124341005,2.3978952727983707,1.9459101490553132,2.0794415416798357,1.9459101490553132,2,2,0,4,5,0,0,0,0,0,0,0,36,4378,12.175819602359152,8,0,1,Partner,3,3,At Risk/Low Value
10955,Graduate,85620.0,68,6.0330862217988015,3.8501476017100584,6.8308742346461795,4.110873864173311,4.68213122712422,3.8501476017100584,1,3,6,4,1,0,0,0,0,0,0,1,62,4438,29.35726075116263,14,0,0,Alone,1,1,Potential Loyals
4368,Graduate,47850.0,72,3.7612001156935624,2.0794415416798357,3.784189633918261,3.044522437723423,2.5649493574615367,2.3978952727983707,1,3,0,4,6,0,0,0,0,0,0,0,46,4473,17.632198359274987,8,0,1,Partner,3,3,At Risk/Low Value
9671,Graduate,19514.0,47,2.70805020110221,1.3862943611198906,3.091042453358316,1.0986122886681098,0.6931471805599453,3.367295829986474,4,3,1,2,8,1,0,0,0,0,0,1,58,4419,12.344442314794946,10,1,2,Partner,4,0,New / Occasional
2256,Postgraduate,27159.0,33,2.8903717578961645,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,2,1,0,3,6,0,0,0,0,0,0,0,53,4357,4.969813299576001,6,0,2,Partner,4,0,New / Occasional
4279,Undergraduate,39548.0,87,2.772588722239781,1.6094379124341005,2.3978952727983707,1.3862943611198906,1.6094379124341005,2.9444389791664403,2,1,1,3,3,0,0,0,0,0,0,0,63,4355,12.720093160192684,7,0,2,Alone,3,3,At Risk/Low Value
5371,Graduate,21474.0,0,1.9459101490553132,2.833213344056216,3.218875824868201,2.4849066497880004,0.0,3.5553480614894135,2,3,1,2,7,1,0,0,0,0,0,1,37,4347,14.038254029257144,8,1,1,Alone,2,0,New / Occasional
9240,PhD,60504.0,73,6.129050210060545,0.0,3.218875824868201,1.9459101490553132,1.6094379124341005,3.5553480614894135,2,6,2,8,6,0,0,0,0,0,0,0,55,4407,16.458622157907573,18,0,1,Alone,2,1,Potential Loyals
9460,Graduate,22419.0,74,3.4339872044851463,1.3862943611198906,3.871201010907891,2.995732273553991,3.091042453358316,3.7612001156935624,1,3,2,2,8,0,0,0,0,0,0,0,63,4702,18.539457419118797,8,0,0,Partner,2,3,At Risk/Low Value
9504,Postgraduate,81698.0,4,5.19295685089021,3.367295829986474,6.255750041753367,4.718498871295094,4.820281565605037,3.871201010907891,1,3,8,13,1,0,0,0,0,0,0,1,77,4500,28.225984170438075,25,0,0,Partner,2,2,Loyal Customers
8692,Graduate,43462.0,50,4.51085950651685,2.8903717578961645,4.584967478670572,2.772588722239781,1.9459101490553132,2.772588722239781,6,4,1,5,8,0,0,0,0,0,0,0,74,4920,19.477286336618462,16,0,2,Partner,4,1,Potential Loyals
448,PhD,54880.0,57,5.733341276897746,4.454347296253507,4.927253685157205,4.634728988229636,3.828641396489095,4.77912349311153,2,6,2,11,5,0,0,0,0,0,0,0,48,4750,28.35743613613872,21,0,1,Alone,2,1,Potential Loyals
8314,Graduate,79908.0,30,6.324358962381311,4.867534450455582,6.635946555686647,3.4011973816621555,5.225746673713202,4.718498871295094,1,5,6,7,2,0,0,1,0,0,0,0,44,4715,31.17328289519399,19,1,0,Partner,2,2,Loyal Customers
8420,Undergraduate,15315.0,27,2.0794415416798357,1.6094379124341005,2.6390573296152584,2.772588722239781,2.1972245773362196,2.8903717578961645,2,2,0,4,5,0,0,0,0,0,0,0,56,4595,14.188121841201362,8,0,0,Partner,2,0,New / Occasional
3174,Graduate,87771.0,61,7.30854279753919,3.6635616461296463,5.662960480135946,3.9318256327243257,4.060443010546419,3.5263605246161616,1,5,10,4,6,0,1,1,1,1,0,1,67,4668,28.15369409169169,20,4,1,Partner,3,1,Potential Loyals
7685,Graduate,33039.0,4,3.4339872044851463,2.1972245773362196,2.5649493574615367,2.1972245773362196,2.1972245773362196,2.5649493574615367,1,2,0,4,5,0,0,0,0,0,0,0,48,4558,15.155559651416878,7,0,1,Partner,3,0,New / Occasional
